,job_id,job_title,company_size,company_industry,country,remote_type,experience_levels,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
221,222,Data Analyst,Enterprise,Finance,USA,Onsite,2,5,Master,0,1,0,0,1,88921.0,11,2022,Low,6
222,223,AI Engineer,Medium,Finance,USA,Remote,1,2,Bachelor,1,1,0,1,0,105808.0,6,2020,Low,4
223,224,Data Engineer,Startup,Education,UK,Remote,2,4,PhD,0,0,1,1,1,116376.0,9,2024,High,6
224,225,Data Scientist,Startup,Finance,Canada,Onsite,3,6,PhD,0,0,0,1,0,115002.0,1,2023,Low,3
225,226,Data Analyst,MNC,E-commerce,Canada,Remote,1,12,Bachelor,1,0,1,1,0,103365.0,7,2025,High,8
226,227,Business Analyst,Enterprise,Finance,Singapore,Hybrid,2,3,Master,1,0,0,1,1,96774.0,12,2023,Low,5
227,228,Data Scientist,Startup,Technology,India,Onsite,3,6,Bachelor,1,0,0,0,1,106842.0,11,2024,Low,2
228,229,Machine Learning Engineer,Medium,Healthcare,UK,Hybrid,1,6,Bachelor,1,0,1,1,0,116628.0,6,2022,High,5
229,230,Data Engineer,MNC,Healthcare,USA,Remote,2,10,PhD,0,0,0,0,1,109428.0,1,2026,Medium,5
230,231,Data Scientist,Enterprise,Finance,Australia,Remote,2,1,PhD,1,0,0,0,0,73259.0,12,2021,Low,5
231,232,Data Analyst,Enterprise,Technology,Germany,Onsite,1,6,PhD,1,0,1,1,1,86141.0,4,2023,High,9
232,233,Data Scientist,MNC,Healthcare,Germany,Remote,3,7,Bachelor,0,0,0,1,0,132011.0,3,2022,Low,2
233,234,Data Analyst,Medium,Retail,USA,Remote,2,7,Bachelor,1,1,1,1,1,111054.0,4,2020,High,6
234,235,Business Analyst,Medium,E-commerce,Australia,Onsite,3,12,PhD,1,1,0,1,1,122309.0,11,2024,Medium,3
235,236,Business Analyst,Medium,Healthcare,Canada,Hybrid,1,9,Bachelor,1,0,0,0,1,55785.0,12,2020,Medium,4
236,237,Data Scientist,Startup,E-commerce,UK,Onsite,2,12,Bachelor,1,1,1,1,0,102352.0,2,2024,High,5
237,238,Data Engineer,Startup,Retail,Singapore,Onsite,3,1,Master,1,0,0,1,0,110382.0,12,2024,Low,5
238,239,AI Engineer,Enterprise,Technology,UK,Remote,3,2,Bachelor,0,0,1,0,1,166652.0,1,2022,Low,3
239,240,AI Engineer,Medium,Education,USA,Hybrid,3,6,Bachelor,0,1,1,0,0,153730.0,11,2024,Low,5
240,241,Machine Learning Engineer,Enterprise,Education,Canada,Onsite,2,5,Bachelor,0,0,1,0,0,126960.0,10,2023,High,8
241,242,Data Engineer,Startup,Retail,UK,Hybrid,2,6,PhD,1,1,1,0,0,87454.0,11,2022,High,8
242,243,Data Scientist,Enterprise,Healthcare,USA,Onsite,1,10,Master,1,1,0,0,0,54094.0,3,2026,Medium,4
243,244,Data Scientist,MNC,Technology,Canada,Remote,1,0,Bachelor,1,1,0,0,1,77490.0,5,2024,Low,3
244,245,Data Engineer,Startup,Healthcare,Australia,Remote,2,2,PhD,1,1,1,1,1,111999.0,12,2021,High,5
245,246,Data Scientist,MNC,Retail,Australia,Remote,2,2,PhD,0,1,1,1,0,128733.0,7,2022,High,8
246,247,Data Scientist,MNC,Finance,Canada,Remote,3,12,Bachelor,1,1,0,1,1,148448.0,4,2022,High,9
247,248,Machine Learning Engineer,Enterprise,Finance,India,Hybrid,2,14,Master,1,0,0,1,0,127092.0,3,2022,Medium,2
248,249,Data Engineer,MNC,Healthcare,USA,Onsite,2,11,Master,1,1,1,1,1,132555.0,2,2026,High,8
249,250,Data Analyst,MNC,Education,Australia,Onsite,3,12,Master,0,0,0,0,0,120789.0,5,2024,High,9
250,251,Business Analyst,Enterprise,E-commerce,UK,Remote,1,14,Master,0,0,0,1,1,75575.0,6,2023,Medium,4
251,252,AI Engineer,MNC,Healthcare,Australia,Hybrid,2,7,Bachelor,0,1,1,0,1,161919.0,2,2023,High,7
252,253,Data Engineer,Medium,Healthcare,India,Onsite,3,11,Bachelor,0,0,0,0,0,98167.0,6,2025,Medium,2
253,254,Data Scientist,Enterprise,Healthcare,USA,Hybrid,1,12,Bachelor,1,0,0,0,0,49232.0,11,2021,Medium,3
255,256,Data Scientist,MNC,Retail,USA,Onsite,2,6,PhD,0,0,0,0,0,93607.0,12,2022,Low,1
256,257,Data Scientist,MNC,Finance,Australia,Remote,1,2,PhD,1,0,1,0,0,85423.0,7,2023,Low,6
257,258,Data Scientist,Enterprise,Healthcare,Australia,Onsite,1,8,PhD,0,1,0,0,1,59424.0,6,2022,Medium,2
258,259,Data Engineer,MNC,Education,USA,Remote,3,12,Bachelor,1,0,1,1,0,152170.0,12,2025,High,4
259,260,AI Engineer,MNC,E-commerce,Germany,Hybrid,2,3,Bachelor,0,1,0,0,0,134213.0,6,2021,High,9
260,261,Business Analyst,MNC,E-commerce,India,Hybrid,1,5,Bachelor,1,1,1,0,1,98088.0,3,2026,Low,3
261,262,Data Engineer,Startup,Technology,Australia,Remote,3,3,Bachelor,1,1,1,1,0,129214.0,12,2026,High,4
262,263,Data Scientist,MNC,Technology,India,Onsite,2,9,Bachelor,0,0,1,0,1,119063.0,5,2020,Medium,5
263,264,Data Scientist,Enterprise,Healthcare,Singapore,Remote,2,4,PhD,1,0,0,1,0,89552.0,11,2020,Low,3
264,265,Data Scientist,MNC,E-commerce,Australia,Onsite,3,8,Bachelor,0,1,1,1,0,154433.0,4,2021,High,7
265,266,Data Scientist,Enterprise,E-commerce,Germany,Hybrid,3,11,PhD,1,0,0,0,1,105025.0,9,2021,High,7
266,267,Data Analyst,Startup,Retail,UK,Remote,1,14,PhD,1,0,0,0,0,45215.0,6,2023,Medium,4
267,268,Data Scientist,Enterprise,Finance,Australia,Hybrid,2,1,Bachelor,0,1,1,0,0,90685.0,1,2021,High,8
268,269,Data Engineer,Enterprise,Healthcare,Singapore,Remote,2,13,Bachelor,0,1,1,1,1,111932.0,3,2025,High,2
269,270,Data Engineer,Startup,Technology,Canada,Onsite,1,10,Bachelor,0,1,0,0,1,64467.0,8,2022,Medium,6
270,271,Machine Learning Engineer,Medium,Finance,Germany,Onsite,1,1,Bachelor,0,0,0,1,1,119475.0,12,2022,Low,2
271,272,Business Analyst,Enterprise,E-commerce,India,Remote,3,4,PhD,1,1,1,0,1,123423.0,4,2026,High,8
272,273,Data Engineer,Startup,Retail,Singapore,Remote,3,5,Master,0,1,1,0,0,111636.0,12,2023,Low,4
273,274,Machine Learning Engineer,Enterprise,Retail,Canada,Hybrid,2,7,PhD,1,0,1,0,0,129444.0,3,2023,High,9
274,275,Business Analyst,Startup,Healthcare,Germany,Remote,2,10,PhD,1,0,0,1,0,88824.0,3,2023,High,7
275,276,AI Engineer,Startup,Education,UK,Onsite,1,10,PhD,1,1,0,1,0,104956.0,4,2024,Medium,4
276,277,Data Analyst,Medium,Technology,USA,Hybrid,1,9,Master,0,1,1,0,1,74200.0,5,2021,High,9
277,278,Data Scientist,Startup,Education,India,Remote,1,3,Bachelor,0,1,0,1,0,66242.0,12,2021,Low,5
278,279,Data Analyst,Enterprise,E-commerce,Germany,Onsite,3,6,PhD,1,1,0,0,1,114065.0,4,2026,Low,4
279,280,Machine Learning Engineer,MNC,E-commerce,Canada,Remote,3,13,PhD,1,1,0,0,1,167468.0,1,2022,Medium,3
280,281,Data Analyst,MNC,E-commerce,Germany,Hybrid,1,3,Master,0,1,0,0,0,72415.0,4,2026,Low,5
281,282,Business Analyst,Startup,Education,Canada,Hybrid,1,12,Bachelor,0,1,1,1,0,84865.0,8,2026,High,9
282,283,Data Engineer,Startup,E-commerce,Germany,Onsite,3,14,Master,1,1,1,1,0,128240.0,5,2024,High,4
283,284,Machine Learning Engineer,Medium,Education,Australia,Remote,1,2,PhD,1,0,1,1,0,118811.0,7,2025,High,6
284,285,Business Analyst,Medium,E-commerce,USA,Onsite,3,9,PhD,1,1,0,1,0,119168.0,11,2021,High,9
285,286,Data Engineer,Startup,Finance,Germany,Onsite,1,4,PhD,0,1,0,0,0,47610.0,4,2020,High,9
286,287,Data Scientist,Enterprise,Healthcare,Singapore,Onsite,3,0,Master,0,0,1,0,0,113664.0,2,2022,High,9
287,288,Data Scientist,Startup,Finance,Canada,Hybrid,2,2,Bachelor,0,0,0,1,1,99287.0,1,2020,High,7
288,289,Data Analyst,Medium,Technology,Germany,Hybrid,1,10,PhD,1,0,1,1,1,86293.0,2,2024,High,1
289,290,AI Engineer,MNC,Retail,Canada,Onsite,2,0,Bachelor,0,1,0,0,0,136426.0,6,2024,Low,5
290,291,Data Engineer,Enterprise,Retail,Germany,Onsite,3,8,Master,1,0,1,1,0,128093.0,3,2020,High,2
291,292,Business Analyst,MNC,Education,Singapore,Onsite,2,2,PhD,0,1,1,1,1,130112.0,12,2025,High,1
292,293,Business Analyst,Enterprise,E-commerce,UK,Remote,2,4,Bachelor,0,1,1,0,1,98104.0,2,2020,High,8
293,294,Data Analyst,Medium,E-commerce,UK,Hybrid,2,6,PhD,1,0,0,1,1,104741.0,7,2022,High,7
294,295,Data Engineer,Startup,Technology,Canada,Hybrid,3,8,Master,0,1,1,1,0,125517.0,10,2024,High,1
295,296,AI Engineer,Medium,Finance,Canada,Hybrid,2,0,Bachelor,0,0,1,0,0,131241.0,9,2022,Low,3
296,297,Machine Learning Engineer,MNC,Healthcare,Australia,Hybrid,2,6,PhD,0,0,0,0,1,142600.0,6,2023,Low,4
297,298,AI Engineer,Enterprise,Technology,UK,Onsite,2,4,Master,1,1,0,1,0,132519.0,6,2020,High,9
298,299,Data Analyst,MNC,Retail,Germany,Hybrid,1,2,Bachelor,1,0,1,0,0,82994.0,5,2022,Low,6
299,300,Data Engineer,MNC,Healthcare,Australia,Remote,1,0,Bachelor,0,1,0,0,0,65082.0,1,2021,Low,4
300,301,AI Engineer,Startup,E-commerce,Australia,Hybrid,2,0,Master,1,1,0,1,1,136779.0,11,2024,Low,3
301,302,Data Scientist,MNC,Technology,Canada,Onsite,1,9,PhD,0,1,1,0,0,89256.0,10,2021,High,9
302,303,AI Engineer,Startup,Finance,Canada,Onsite,3,14,PhD,0,0,1,0,0,158252.0,2,2022,Medium,2
303,304,Data Engineer,Medium,Finance,UK,Hybrid,2,9,PhD,1,1,0,0,1,81993.0,6,2020,High,8
304,305,Data Analyst,Medium,Retail,Australia,Hybrid,1,12,Bachelor,1,0,0,0,0,54909.0,5,2020,Medium,1
305,306,Machine Learning Engineer,MNC,Retail,Canada,Hybrid,1,10,Master,0,1,1,1,1,150738.0,5,2026,High,4
306,307,AI Engineer,Medium,Healthcare,Singapore,Hybrid,3,8,Master,0,1,1,1,0,173003.0,12,2026,High,6
307,308,Data Scientist,Enterprise,Retail,Australia,Hybrid,2,0,Bachelor,1,1,0,1,0,87032.0,10,2023,Low,5
308,309,Business Analyst,Medium,Retail,Canada,Onsite,3,3,PhD,0,0,1,1,1,139841.0,7,2020,High,8
309,310,Business Analyst,Startup,Healthcare,Germany,Remote,1,13,PhD,1,0,1,0,1,72854.0,1,2020,Medium,1
310,311,Business Analyst,Startup,Finance,Australia,Onsite,1,6,PhD,1,0,1,0,1,76219.0,7,2022,High,7
311,312,Data Engineer,Startup,Education,USA,Remote,3,6,Bachelor,0,1,1,1,0,130164.0,1,2026,High,7
312,313,Business Analyst,Medium,E-commerce,Australia,Hybrid,2,5,Master,0,1,0,1,0,92117.0,10,2021,Low,3
313,314,AI Engineer,Enterprise,Technology,India,Remote,2,13,PhD,0,0,0,1,0,128453.0,12,2022,Medium,3
314,315,Business Analyst,Startup,Finance,Australia,Remote,3,9,PhD,1,0,1,0,0,115618.0,6,2020,Medium,2
315,316,Machine Learning Engineer,Startup,E-commerce,USA,Remote,1,6,Bachelor,1,1,1,0,0,105126.0,10,2020,Low,5
316,317,Business Analyst,Startup,Finance,Australia,Remote,3,10,Bachelor,0,0,0,0,0,98893.0,12,2020,High,9
317,318,Data Scientist,Startup,Finance,Australia,Remote,3,5,PhD,0,0,1,0,0,115057.0,9,2024,Low,3
318,319,Data Analyst,Enterprise,E-commerce,Australia,Hybrid,1,2,Master,1,1,1,1,1,87565.0,12,2026,High,6
319,320,Data Scientist,MNC,Technology,Singapore,Remote,1,1,Bachelor,1,0,0,1,0,86079.0,11,2021,Low,4
320,321,Business Analyst,Enterprise,Retail,UK,Hybrid,2,6,PhD,1,1,0,1,1,104277.0,1,2020,Low,2
321,322,AI Engineer,Enterprise,Technology,India,Remote,3,3,Bachelor,1,0,1,1,0,174695.0,10,2023,High,7
322,323,Data Scientist,Enterprise,E-commerce,UK,Remote,3,11,PhD,0,0,1,1,0,125990.0,3,2024,High,1
323,324,Machine Learning Engineer,MNC,Healthcare,Canada,Remote,2,9,Master,1,1,0,0,0,132575.0,8,2022,Medium,6
324,325,Data Scientist,MNC,E-commerce,UK,Hybrid,2,11,Master,1,1,0,0,1,103801.0,2,2021,Medium,1
325,326,AI Engineer,Enterprise,Healthcare,Singapore,Hybrid,2,13,Bachelor,1,0,0,0,1,126204.0,1,2025,Medium,3
326,327,Business Analyst,MNC,Technology,Canada,Hybrid,2,10,Bachelor,1,0,1,1,0,129166.0,4,2026,High,5
327,328,Data Engineer,MNC,Technology,India,Remote,1,4,Bachelor,0,1,1,0,0,85710.0,5,2023,Low,3
328,329,Data Engineer,Medium,Education,USA,Hybrid,3,12,PhD,0,1,0,1,1,122378.0,1,2025,Medium,2
329,330,Business Analyst,MNC,Education,UK,Onsite,1,10,PhD,1,0,1,0,0,86396.0,1,2022,Medium,3
330,331,AI Engineer,Enterprise,Retail,Canada,Onsite,2,13,PhD,0,1,1,0,0,125165.0,8,2021,Medium,6
331,332,Data Scientist,MNC,Technology,Singapore,Onsite,3,2,Master,0,1,0,0,0,115067.0,3,2022,Low,3
332,333,Machine Learning Engineer,Medium,E-commerce,UK,Remote,3,7,PhD,0,1,1,0,1,163262.0,11,2024,Low,5
333,334,Data Analyst,Startup,Technology,India,Hybrid,1,3,Master,1,0,1,0,1,73226.0,7,2025,Low,2
334,335,Machine Learning Engineer,MNC,Retail,Canada,Remote,3,10,Bachelor,0,0,0,1,1,186982.0,4,2020,Medium,6
335,336,AI Engineer,Medium,Education,India,Onsite,1,13,Bachelor,1,1,1,1,1,133566.0,11,2022,High,1
336,337,AI Engineer,MNC,Education,Germany,Hybrid,2,11,PhD,1,1,1,0,0,153996.0,1,2025,Medium,2
337,338,Machine Learning Engineer,MNC,Education,India,Onsite,3,3,Master,1,0,1,1,1,199735.0,4,2023,High,1
338,339,Data Engineer,Medium,Retail,Singapore,Remote,3,7,PhD,1,0,0,0,1,107259.0,5,2021,High,9
339,340,Data Scientist,Enterprise,Finance,Singapore,Onsite,1,13,Master,1,1,0,0,0,48856.0,10,2025,Medium,1
340,341,Business Analyst,Enterprise,Education,UK,Hybrid,2,11,PhD,1,1,0,1,1,97775.0,10,2023,Medium,6
341,342,Business Analyst,MNC,Retail,Canada,Hybrid,1,7,PhD,0,1,1,1,0,104275.0,10,2026,High,8
342,343,AI Engineer,Startup,Technology,Canada,Remote,1,5,Master,1,0,1,1,1,132542.0,11,2023,High,8
343,344,Data Engineer,MNC,Education,Canada,Hybrid,2,7,Master,0,1,1,1,1,133216.0,1,2026,High,7
344,345,Machine Learning Engineer,Startup,Healthcare,Canada,Hybrid,1,12,Master,0,1,1,0,1,118080.0,10,2026,High,8
345,346,Business Analyst,Startup,Finance,Germany,Hybrid,3,1,Bachelor,0,1,0,0,1,106234.0,12,2026,Low,6
346,347,Data Scientist,Enterprise,Healthcare,Singapore,Onsite,3,13,Bachelor,1,0,0,0,0,100509.0,3,2024,Medium,5
347,348,Data Scientist,MNC,Healthcare,Australia,Onsite,2,7,PhD,0,0,1,0,1,121263.0,12,2024,Low,6
348,349,Data Engineer,Enterprise,Technology,UK,Remote,2,5,Master,1,0,1,1,0,109421.0,3,2021,High,8
349,350,Data Analyst,MNC,Retail,Germany,Remote,3,12,PhD,0,0,1,1,0,149820.0,10,2023,High,9
350,351,Data Engineer,MNC,E-commerce,Canada,Onsite,2,0,Master,1,1,0,0,1,103968.0,1,2021,Low,4
351,352,Machine Learning Engineer,Enterprise,E-commerce,Singapore,Hybrid,3,14,Master,0,0,0,0,0,136724.0,7,2021,High,9
352,353,Data Engineer,Medium,Finance,Australia,Onsite,1,12,Master,1,1,1,0,0,61647.0,7,2020,Medium,5
353,354,Data Analyst,MNC,Finance,Germany,Hybrid,3,6,Bachelor,1,1,1,0,0,132696.0,6,2026,Low,4
354,355,Data Scientist,MNC,Retail,UK,Hybrid,1,11,PhD,0,0,1,0,0,88263.0,11,2025,High,8
355,356,AI Engineer,Startup,Retail,India,Hybrid,3,6,PhD,0,0,0,0,1,148924.0,8,2026,Low,5
356,357,Data Engineer,Medium,Healthcare,Australia,Remote,1,5,PhD,1,0,0,0,0,54008.0,5,2022,High,8
357,358,Machine Learning Engineer,Enterprise,Retail,Singapore,Onsite,1,2,Master,1,1,1,1,1,132538.0,4,2023,High,7
358,359,Data Engineer,Medium,Finance,UK,Hybrid,1,0,Master,0,1,0,1,1,75305.0,12,2022,Low,3
359,360,Data Engineer,MNC,Retail,Germany,Remote,2,7,Master,0,0,1,1,1,134005.0,12,2022,High,2
360,361,Data Scientist,Enterprise,Technology,Singapore,Onsite,2,8,Bachelor,0,1,0,1,1,96096.0,10,2023,Medium,6
361,362,Machine Learning Engineer,Enterprise,Retail,Canada,Onsite,2,0,PhD,0,0,1,0,0,127398.0,2,2023,Low,2
362,363,AI Engineer,Enterprise,Technology,Singapore,Onsite,1,8,Master,1,1,0,1,0,105552.0,4,2025,High,9
363,364,Business Analyst,Medium,E-commerce,USA,Hybrid,1,9,PhD,1,1,1,0,1,79175.0,9,2021,High,9
364,365,Business Analyst,Medium,Finance,UK,Onsite,3,1,PhD,0,1,0,1,1,128383.0,3,2021,High,7
365,366,Machine Learning Engineer,Startup,Technology,USA,Onsite,3,4,Bachelor,1,0,0,0,0,139538.0,6,2024,High,8
366,367,Business Analyst,Startup,Retail,India,Remote,3,10,Master,1,1,1,0,1,126078.0,6,2023,High,8
367,368,Machine Learning Engineer,Medium,Finance,Singapore,Onsite,2,7,Bachelor,0,1,0,0,1,129803.0,1,2026,High,9
368,369,Data Engineer,MNC,E-commerce,Singapore,Remote,1,14,Bachelor,1,1,1,0,0,84117.0,6,2022,Medium,1
369,370,Business Analyst,MNC,Education,Singapore,Remote,1,9,Master,0,0,1,0,1,96509.0,8,2024,Medium,6
370,371,Data Engineer,Startup,Retail,Canada,Remote,3,7,Bachelor,0,1,1,0,1,120406.0,9,2021,Low,1
371,372,Machine Learning Engineer,Enterprise,E-commerce,India,Hybrid,2,1,PhD,1,1,0,0,1,127566.0,3,2026,High,7
372,373,Data Analyst,Enterprise,Technology,UK,Remote,3,3,PhD,1,0,1,1,1,141524.0,1,2026,High,8
373,374,Data Analyst,Medium,Finance,UK,Remote,2,13,Master,0,1,0,0,1,80807.0,11,2023,Medium,4
374,375,Data Engineer,MNC,E-commerce,India,Remote,2,2,PhD,1,1,1,0,0,108558.0,2,2026,High,9
375,376,AI Engineer,Enterprise,Healthcare,Canada,Remote,3,9,Master,1,1,1,0,0,156715.0,2,2022,High,7
376,377,Data Engineer,Startup,E-commerce,Australia,Hybrid,2,13,Bachelor,1,1,0,0,1,81447.0,10,2020,Medium,2
377,378,Business Analyst,Medium,Technology,Australia,Onsite,3,9,PhD,0,0,0,1,1,120808.0,3,2024,Medium,4
378,379,Data Engineer,MNC,Education,UK,Hybrid,1,6,Master,0,0,0,1,0,87483.0,12,2026,High,9
379,380,Data Engineer,Startup,Healthcare,USA,Onsite,1,6,Bachelor,1,0,0,0,0,47971.0,2,2024,Low,4
380,381,Data Scientist,Medium,Education,India,Remote,2,13,Master,0,0,0,0,1,88307.0,2,2021,Medium,3
381,382,Data Analyst,Enterprise,Retail,Canada,Remote,2,6,Bachelor,0,0,1,1,1,119169.0,6,2022,High,2
382,383,Data Analyst,MNC,Finance,UK,Hybrid,3,10,Bachelor,1,1,1,0,1,145877.0,2,2021,Medium,4
383,384,Data Analyst,Enterprise,Retail,Singapore,Onsite,3,14,PhD,0,1,0,1,1,120464.0,8,2023,Medium,1
384,385,Business Analyst,MNC,E-commerce,India,Hybrid,1,11,PhD,0,1,0,1,1,96124.0,4,2023,High,7
385,386,Business Analyst,Startup,E-commerce,UK,Onsite,3,3,Master,0,0,1,0,1,127478.0,4,2024,Low,5
386,387,AI Engineer,Startup,Education,Singapore,Hybrid,2,4,Master,1,1,1,0,0,134021.0,6,2024,High,7
387,388,AI Engineer,Medium,Technology,Germany,Onsite,1,2,PhD,0,1,1,1,0,123339.0,9,2023,High,9
388,389,Machine Learning Engineer,Medium,E-commerce,Germany,Onsite,2,4,PhD,1,1,1,0,1,140929.0,9,2021,Low,2
389,390,AI Engineer,Enterprise,Healthcare,Australia,Onsite,3,4,Bachelor,0,0,0,0,0,139282.0,4,2021,Low,2
390,391,Machine Learning Engineer,Medium,Technology,USA,Hybrid,3,14,Bachelor,0,1,0,0,0,138398.0,10,2026,Medium,5
391,392,Machine Learning Engineer,MNC,Finance,USA,Onsite,1,11,PhD,0,1,0,1,1,139323.0,3,2021,High,8
392,393,Data Analyst,MNC,Healthcare,UK,Onsite,1,11,PhD,0,1,0,0,1,82984.0,2,2023,Medium,2
393,394,Data Engineer,Medium,Technology,Australia,Remote,1,11,Master,1,1,0,0,1,64589.0,10,2026,High,9
394,395,Business Analyst,Medium,E-commerce,Australia,Remote,2,10,PhD,0,1,1,1,1,116155.0,8,2020,High,9
395,396,AI Engineer,Medium,Finance,India,Remote,2,11,PhD,1,0,0,1,1,136409.0,9,2025,High,8
396,397,Machine Learning Engineer,Startup,Technology,Canada,Remote,3,9,Bachelor,1,1,0,1,1,165247.0,10,2023,Medium,2
397,398,Data Engineer,MNC,Education,Germany,Remote,2,14,Master,1,0,1,1,0,127697.0,6,2022,High,1
398,399,Business Analyst,Enterprise,Retail,Canada,Remote,3,6,Master,0,1,1,1,1,142148.0,7,2025,High,1
399,400,Business Analyst,Enterprise,Education,Singapore,Remote,1,14,Master,1,1,0,0,0,51998.0,8,2022,Medium,4
400,401,Data Engineer,Enterprise,Retail,USA,Remote,3,0,PhD,1,0,1,1,1,135935.0,11,2023,High,7
401,402,Data Analyst,Startup,Finance,Canada,Hybrid,3,14,Bachelor,1,1,0,0,1,114462.0,1,2023,High,9
402,403,AI Engineer,Enterprise,Retail,Singapore,Onsite,2,12,PhD,1,1,1,0,1,137240.0,10,2024,Medium,3
403,404,Data Scientist,Startup,Healthcare,Canada,Hybrid,1,0,PhD,0,1,0,0,0,46644.0,4,2020,Low,4
404,405,AI Engineer,Enterprise,Education,UK,Hybrid,3,10,Bachelor,0,0,1,0,1,162158.0,5,2024,Medium,4
405,406,Data Engineer,Enterprise,Retail,Germany,Hybrid,2,9,PhD,0,0,0,1,0,89306.0,7,2022,Medium,4
406,407,AI Engineer,Enterprise,Education,UK,Hybrid,2,10,PhD,1,1,0,0,1,120941.0,4,2025,Medium,6
407,408,Data Scientist,Medium,Technology,USA,Onsite,3,14,Master,1,0,0,0,0,102833.0,6,2025,Medium,4
408,409,AI Engineer,Enterprise,Retail,Canada,Remote,2,7,Bachelor,1,0,0,0,0,113637.0,9,2023,Low,6
409,410,Data Engineer,MNC,Retail,USA,Onsite,2,10,Master,1,1,0,0,0,93569.0,12,2022,High,7
410,411,Data Scientist,Medium,Finance,Australia,Remote,3,3,Bachelor,1,1,0,1,1,121773.0,4,2024,Low,1
411,412,Business Analyst,Enterprise,Education,USA,Onsite,2,10,Master,0,0,1,1,1,116360.0,10,2026,High,6
412,413,Data Engineer,Startup,Healthcare,USA,Remote,2,8,Master,0,1,0,1,1,103864.0,1,2023,Medium,4
413,414,Business Analyst,MNC,Healthcare,Germany,Remote,3,9,Master,1,0,0,1,1,144386.0,8,2024,High,9
414,415,Data Analyst,MNC,Healthcare,Germany,Onsite,3,13,PhD,0,1,1,1,0,153750.0,11,2022,High,3
415,416,AI Engineer,Startup,Finance,Singapore,Hybrid,2,8,PhD,1,1,1,1,0,142155.0,12,2025,High,2
416,417,AI Engineer,Medium,Healthcare,Canada,Onsite,3,0,Bachelor,0,1,1,0,1,164677.0,12,2025,Low,6
417,418,Data Analyst,Startup,Healthcare,Singapore,Hybrid,1,8,Master,1,0,1,0,1,70861.0,11,2026,Medium,6
418,419,Data Scientist,Medium,E-commerce,Germany,Onsite,1,10,Bachelor,1,0,0,1,1,73956.0,12,2025,High,7
419,420,Machine Learning Engineer,Enterprise,Retail,India,Hybrid,1,0,Master,1,0,0,1,0,109082.0,2,2023,Low,4
420,421,Data Scientist,Medium,E-commerce,Australia,Hybrid,3,9,Master,0,0,0,0,0,104627.0,12,2022,High,7
421,422,Data Scientist,Startup,Healthcare,Canada,Hybrid,1,4,PhD,1,0,1,0,1,79081.0,7,2024,High,7
422,423,Data Analyst,Enterprise,Retail,UK,Hybrid,1,2,PhD,1,1,0,1,0,63138.0,8,2026,Low,3
423,424,Machine Learning Engineer,MNC,Technology,UK,Remote,3,7,Bachelor,0,1,0,0,1,168899.0,5,2020,High,9
424,425,Data Engineer,Medium,Finance,Australia,Remote,1,9,Bachelor,0,1,1,1,1,89056.0,2,2023,High,1
425,426,Data Scientist,Startup,Technology,India,Hybrid,2,3,Bachelor,0,0,0,1,0,94642.0,9,2021,Low,5
426,427,Data Engineer,Startup,Retail,Australia,Hybrid,3,8,PhD,1,0,1,0,1,127235.0,9,2021,High,9
427,428,Data Analyst,Medium,Education,Singapore,Hybrid,1,4,Bachelor,0,1,1,1,0,84281.0,10,2026,High,2
428,429,Business Analyst,Medium,Technology,Singapore,Remote,2,8,PhD,0,0,0,0,0,76681.0,6,2024,Medium,5
429,430,AI Engineer,MNC,Finance,USA,Onsite,3,5,PhD,0,1,1,0,1,185979.0,12,2022,High,7
430,431,Data Scientist,Enterprise,Technology,UK,Remote,2,4,Bachelor,1,0,1,0,0,87639.0,6,2024,High,8
431,432,Data Engineer,Enterprise,Technology,Australia,Hybrid,3,13,Bachelor,1,1,0,0,1,107841.0,8,2024,Medium,5
432,433,Data Scientist,Startup,Finance,Australia,Onsite,3,10,PhD,0,0,1,1,0,130974.0,1,2024,High,2
433,434,Data Scientist,Enterprise,Retail,Canada,Hybrid,3,7,PhD,0,1,0,1,1,122693.0,11,2020,Low,4
434,435,Business Analyst,Startup,Finance,Singapore,Remote,2,12,Bachelor,0,0,1,0,1,96627.0,1,2023,Medium,5
435,436,Data Scientist,Medium,Finance,India,Hybrid,1,10,Master,0,0,1,1,0,80622.0,5,2022,High,2
436,437,Data Scientist,MNC,Retail,India,Remote,1,2,Bachelor,1,0,1,0,0,84603.0,11,2021,Low,1
437,438,Data Scientist,MNC,Healthcare,Canada,Onsite,3,8,PhD,1,1,0,0,0,119576.0,2,2023,Medium,3
438,439,Machine Learning Engineer,Medium,Finance,Canada,Remote,2,9,Bachelor,1,1,0,1,0,126001.0,10,2025,High,7
439,440,Data Scientist,MNC,Healthcare,Germany,Remote,1,14,PhD,1,0,1,0,0,86297.0,4,2020,High,9
440,441,Data Analyst,Startup,Technology,Canada,Onsite,1,1,PhD,0,1,0,0,1,55066.0,9,2025,High,9
441,442,Business Analyst,Enterprise,Retail,Canada,Remote,2,3,Bachelor,1,0,1,0,1,103264.0,4,2026,High,8
442,443,Machine Learning Engineer,Medium,Technology,Singapore,Onsite,3,6,Bachelor,0,1,1,0,0,150734.0,9,2026,High,7
443,444,Machine Learning Engineer,MNC,Technology,Singapore,Remote,1,8,Master,0,1,0,1,1,131605.0,3,2021,High,7
